;date;year;mounth;day;weekday;temp;pres;prec;wind;absenteeism;0;1;2;3;4;5;6;7;8;9;10
1280;20161221;2016;12;21;3;-14;750;2;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1281;20161222;2016;12;22;4;-29;763;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1282;20161223;2016;12;23;5;-27;758;2;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1283;20161224;2016;12;24;6;-27;762;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
1284;20161226;2016;12;26;1;-13;761;2;4.0;1;0;1;0;0;0;0;0;0;0;0;0
1285;20161227;2016;12;27;2;-13;757;0;2.0;0;1;0;0;0;0;0;0;0;0;0;0
1286;20161228;2016;12;28;3;-6;755;0;9.0;0;1;0;0;0;0;0;0;0;0;0;0
1287;20161229;2016;12;29;4;-10;755;2;6.0;1;0;1;0;0;0;0;0;0;0;0;0
1288;20180112;2018;1;12;5;-10;749;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1289;20180113;2018;1;13;6;-17;751;0;;3;0;0;0;1;0;0;0;0;0;0;0
1290;20180115;2018;1;15;1;-20;751;0;;3;0;0;0;1;0;0;0;0;0;0;0
1291;20180116;2018;1;16;2;-14;746;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1292;20180117;2018;1;17;3;-11;750;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1293;20180118;2018;1;18;4;-13;758;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1294;20180119;2018;1;19;5;-13;761;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1295;20180120;2018;1;20;6;-28;767;0;2.0;9;0;0;0;0;0;0;0;0;0;1;0
1296;20180122;2018;1;22;1;-25;770;0;2.0;10;0;0;0;0;0;0;0;0;0;0;1
1297;20180123;2018;1;23;2;-31;771;0;2.0;9;0;0;0;0;0;0;0;0;0;1;0
1298;20180124;2018;1;24;3;-27;771;0;1.0;9;0;0;0;0;0;0;0;0;0;1;0
1299;20180125;2018;1;25;4;-27;772;0;1.0;9;0;0;0;0;0;0;0;0;0;1;0
1300;20180126;2018;1;26;5;-23;775;0;1.0;7;0;0;0;0;0;0;0;1;0;0;0
1301;20180127;2018;1;27;6;-25;775;0;1.0;7;0;0;0;0;0;0;0;1;0;0;0
1302;20180129;2018;1;29;1;-14;758;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1303;20180130;2018;1;30;2;-16;764;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1304;20180131;2018;1;31;3;-16;765;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1305;20180201;2018;2;1;4;-12;762;0;;3;0;0;0;1;0;0;0;0;0;0;0
1306;20180202;2018;2;2;5;-12;760;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1307;20180203;2018;2;3;6;-8;758;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1308;20180205;2018;2;5;1;-7;763;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1309;20180206;2018;2;6;2;-14;761;0;;4;0;0;0;0;1;0;0;0;0;0;0
1310;20180207;2018;2;7;3;-13;764;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1311;20180208;2018;2;8;4;-9;768;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1312;20180209;2018;2;9;5;-9;767;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1313;20180210;2018;2;10;6;-6;761;0;2.0;6;0;0;0;0;0;0;1;0;0;0;0
1314;20180212;2018;2;12;1;-7;753;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1315;20180213;2018;2;13;2;-10;753;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1316;20180214;2018;2;14;3;-8;750;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1317;20180215;2018;2;15;4;-9;749;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1318;20180216;2018;2;16;5;-16;760;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1319;20180217;2018;2;17;6;-18;764;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1320;20180219;2018;2;19;1;-13;761;0;1.0;6;0;0;0;0;0;0;1;0;0;0;0
1321;20180220;2018;2;20;2;-6;760;0;2.0;6;0;0;0;0;0;0;1;0;0;0;0
1322;20180221;2018;2;21;3;-5;753;0;1.0;6;0;0;0;0;0;0;1;0;0;0;0
1323;20180222;2018;2;22;4;-4;745;0;4.0;5;0;0;0;0;0;1;0;0;0;0;0
1324;20180224;2018;2;24;6;-10;749;0;1.0;8;0;0;0;0;0;0;0;0;1;0;0
1325;20180226;2018;2;26;1;-13;757;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1326;20180227;2018;2;27;2;-13;759;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1327;20180228;2018;2;28;3;-11;748;0;3.0;6;0;0;0;0;0;0;1;0;0;0;0
1328;20180301;2018;3;1;4;-11;738;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1329;20180302;2018;3;2;5;-16;746;0;1.0;6;0;0;0;0;0;0;1;0;0;0;0
1330;20180303;2018;3;3;6;-12;755;0;1.0;6;0;0;0;0;0;0;1;0;0;0;0
1331;20180305;2018;3;5;1;0;750;0;;4;0;0;0;0;1;0;0;0;0;0;0
1332;20180306;2018;3;6;2;-2;750;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1333;20180307;2018;3;7;3;-2;742;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1334;20180309;2018;3;9;5;-7;747;0;1.0;7;0;0;0;0;0;0;0;1;0;0;0
1335;20180310;2018;3;10;6;-6;743;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1336;20180312;2018;3;12;1;-10;755;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1337;20180313;2018;3;13;2;-8;759;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1338;20180314;2018;3;14;3;-7;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1339;20180315;2018;3;15;4;0;752;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1340;20180316;2018;3;16;5;-1;753;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1341;20180317;2018;3;17;6;-1;754;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1342;20180319;2018;3;19;1;4;743;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1343;20180320;2018;3;20;2;-5;757;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1344;20180321;2018;3;21;3;-4;745;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1345;20180322;2018;3;22;4;-1;744;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1346;20180402;2018;4;2;1;1;757;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1347;20180403;2018;4;3;2;-1;754;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1348;20180404;2018;4;4;3;-4;767;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1349;20180405;2018;4;5;4;4;760;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1350;20180406;2018;4;6;5;8;748;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1351;20180407;2018;4;7;6;6;745;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1352;20180409;2018;4;9;1;5;745;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1353;20180410;2018;4;10;2;3;743;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1354;20180411;2018;4;11;3;1;749;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1355;20180412;2018;4;12;4;10;747;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1356;20180413;2018;4;13;5;13;739;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1357;20180414;2018;4;14;6;5;743;0;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1358;20180416;2018;4;16;1;12;737;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1359;20180417;2018;4;17;2;2;744;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1360;20180418;2018;4;18;3;1;751;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1361;20180419;2018;4;19;4;6;747;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1362;20180420;2018;4;20;5;9;749;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1363;20180421;2018;4;21;6;16;744;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1364;20180423;2018;4;23;1;12;740;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1365;20180424;2018;4;24;2;11;746;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1366;20180425;2018;4;25;3;14;745;0;;3;0;0;0;1;0;0;0;0;0;0;0
1367;20180426;2018;4;26;4;7;749;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1368;20180427;2018;4;27;5;9;752;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1369;20180428;2018;4;28;6;9;746;0;;4;0;0;0;0;1;0;0;0;0;0;0
1370;20180430;2018;4;30;1;20;740;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1371;20180503;2018;5;3;4;10;751;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1372;20180504;2018;5;4;5;11;748;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1373;20180505;2018;5;5;6;2;732;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1374;20180507;2018;5;7;1;5;748;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1375;20180508;2018;5;8;2;5;740;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1376;20180510;2018;5;10;4;13;752;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1377;20180511;2018;5;11;5;18;737;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1378;20180512;2018;5;12;6;10;733;0;4.0;5;0;0;0;0;0;1;0;0;0;0;0
1379;20180514;2018;5;14;1;11;741;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1380;20180515;2018;5;15;2;8;737;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1381;20180516;2018;5;16;3;6;741;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1382;20180517;2018;5;17;4;1;746;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1383;20180518;2018;5;18;5;9;743;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1384;20180519;2018;5;19;6;2;746;0;5.0;2;0;0;1;0;0;0;0;0;0;0;0
1385;20180521;2018;5;21;1;17;745;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1386;20180522;2018;5;22;2;11;738;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1387;20180523;2018;5;23;3;11;736;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1388;20180524;2018;5;24;4;6;749;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1389;20180525;2018;5;25;5;9;742;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1390;20180526;2018;5;26;6;12;740;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1391;20180528;2018;5;28;1;8;743;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1392;20180529;2018;5;29;2;19;741;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1393;20180530;2018;5;30;3;25;734;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1394;20180531;2018;5;31;4;7;743;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1395;20180502;2018;5;2;3;7;748;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
1396;20170904;2017;9;4;1;22;744;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1397;20170905;2017;9;5;2;16;747;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1398;20170906;2017;9;6;3;16;744;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1399;20170907;2017;9;7;4;8;738;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1400;20170908;2017;9;8;5;9;746;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1401;20170909;2017;9;9;6;11;749;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1402;20170911;2017;9;11;1;18;734;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1403;20170912;2017;9;12;2;15;737;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1404;20170913;2017;9;13;3;10;750;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1405;20170914;2017;9;14;4;10;753;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1406;20170915;2017;9;15;5;18;747;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1407;20170916;2017;9;16;6;20;743;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1408;20170918;2017;9;18;1;19;742;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1409;20170919;2017;9;19;2;11;743;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1410;20170920;2017;9;20;3;9;751;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1411;20170921;2017;9;21;4;12;738;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1412;20170922;2017;9;22;5;5;745;0;;4;0;0;0;0;1;0;0;0;0;0;0
1413;20170923;2017;9;23;6;2;745;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1414;20170925;2017;9;25;1;4;758;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1415;20170926;2017;9;26;2;5;759;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1416;20170927;2017;9;27;3;6;755;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1417;20170928;2017;9;28;4;6;747;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1418;20170929;2017;9;29;5;5;748;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1419;20170930;2017;9;30;6;5;752;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1420;20171002;2017;10;2;1;5;749;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1421;20171003;2017;10;3;2;9;740;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1422;20171004;2017;10;4;3;4;743;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1423;20171005;2017;10;5;4;3;747;0;;2;0;0;1;0;0;0;0;0;0;0;0
1424;20171006;2017;10;6;5;3;756;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1425;20171007;2017;10;7;6;6;766;0;;3;0;0;0;1;0;0;0;0;0;0;0
1426;20171009;2017;10;9;1;6;761;0;;2;0;0;1;0;0;0;0;0;0;0;0
1427;20171010;2017;10;10;2;8;758;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1428;20171011;2017;10;11;3;8;753;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1429;20171012;2017;10;12;4;6;759;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1430;20171013;2017;10;13;5;5;757;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1431;20171014;2017;10;14;6;8;753;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1432;20171016;2017;10;16;1;6;746;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1433;20171017;2017;10;17;2;8;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1434;20171018;2017;10;18;3;5;746;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1435;20171019;2017;10;19;4;7;746;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1436;20171020;2017;10;20;5;6;742;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1437;20171021;2017;10;21;6;6;741;0;;4;0;0;0;0;1;0;0;0;0;0;0
1438;20171023;2017;10;23;1;1;753;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1439;20171024;2017;10;24;2;8;741;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1440;20171025;2017;10;25;3;0;746;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1441;20171026;2017;10;26;4;-1;755;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1442;20171027;2017;10;27;5;-1;759;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1443;20171028;2017;10;28;6;5;745;0;2.0;2;0;0;1;0;0;0;0;0;0;0;0
1444;20171106;2017;11;6;1;-1;749;0;3.0;6;0;0;0;0;0;0;1;0;0;0;0
1445;20171107;2017;11;7;2;-1;746;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1446;20171108;2017;11;8;3;-1;754;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1447;20171109;2017;11;9;4;3;743;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1448;20171110;2017;11;10;5;-1;743;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1449;20171111;2017;11;11;6;-10;757;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1450;20171113;2017;11;13;1;-3;753;0;;3;0;0;0;1;0;0;0;0;0;0;0
1451;20171114;2017;11;14;2;-2;751;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1452;20171115;2017;11;15;3;-14;758;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1453;20171116;2017;11;16;4;-15;761;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1454;20171117;2017;11;17;5;-7;755;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1455;20171118;2017;11;18;6;-2;750;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1456;20171120;2017;11;20;1;-2;758;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1457;20171121;2017;11;21;2;-2;759;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1458;20171122;2017;11;22;3;-2;759;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1459;20171123;2017;11;23;4;-4;758;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1460;20171124;2017;11;24;5;-4;756;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1461;20171125;2017;11;25;6;-5;745;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1462;20171127;2017;11;27;1;-10;762;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1463;20171128;2017;11;28;2;-8;760;0;;4;0;0;0;0;1;0;0;0;0;0;0
1464;20171201;2017;12;1;5;-10;759;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1465;20171202;2017;12;2;6;-11;762;0;;6;0;0;0;0;0;0;1;0;0;0;0
1466;20171204;2017;12;4;1;-10;759;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1467;20171205;2017;12;5;2;-7;755;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1468;20171206;2017;12;6;3;-8;761;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1469;20171207;2017;12;7;4;-8;763;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1470;20171208;2017;12;8;5;-6;760;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1471;20171209;2017;12;9;6;-7;752;0;;4;0;0;0;0;1;0;0;0;0;0;0
1472;20171211;2017;12;11;1;-6;754;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1473;20171212;2017;12;12;2;-10;758;0;;4;0;0;0;0;1;0;0;0;0;0;0
1474;20171213;2017;12;13;3;-14;768;0;;4;0;0;0;0;1;0;0;0;0;0;0
1475;20171214;2017;12;14;4;-17;771;0;;4;0;0;0;0;1;0;0;0;0;0;0
1476;20171215;2017;12;15;5;-20;772;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1477;20171216;2017;12;16;6;-19;768;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1478;20171218;2017;12;18;1;-18;769;0;;2;0;0;1;0;0;0;0;0;0;0;0
1479;20171219;2017;12;19;2;-21;764;0;;3;0;0;0;1;0;0;0;0;0;0;0
1480;20171220;2017;12;20;3;-20;757;0;;2;0;0;1;0;0;0;0;0;0;0;0
1481;20171221;2017;12;21;4;-16;754;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1482;20171222;2017;12;22;5;-12;757;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1483;20171223;2017;12;23;6;-8;755;0;;2;0;0;1;0;0;0;0;0;0;0;0
1484;20171225;2017;12;25;1;1;736;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1485;20171226;2017;12;26;2;-6;737;0;3.0;1;0;1;0;0;0;0;0;0;0;0;0
1486;20171227;2017;12;27;3;-3;740;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
1487;20171228;2017;12;28;4;-13;758;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
1488;20180601;2018;6;1;5;24;745;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1489;20180602;2018;6;2;6;27;738;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1490;20180604;2018;6;4;1;14;743;0;3.0;0;1;0;0;0;0;0;0;0;0;0;0
1491;20180605;2018;6;5;2;20;744;0;2.0;1;0;1;0;0;0;0;0;0;0;0;0
1492;20180606;2018;6;6;3;28;749;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
1493;20180607;2018;6;7;4;30;746;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
1494;20180608;2018;6;8;5;29;740;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
1495;20180609;2018;6;9;6;22;740;0;1.0;0;1;0;0;0;0;0;0;0;0;0;0
1496;20190114;2019;1;14;1;-7;746;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1497;20190115;2019;1;15;2;-8;751;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1498;20190116;2019;1;16;3;-13;758;0;;3;0;0;0;1;0;0;0;0;0;0;0
1499;20190117;2019;1;17;4;-10;757;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1500;20190118;2019;1;18;5;-7;751;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1501;20190119;2019;1;19;6;-2;749;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1502;20190121;2019;1;21;1;-4;755;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1503;20190122;2019;1;22;2;-10;756;0;;4;0;0;0;0;1;0;0;0;0;0;0
1504;20190123;2019;1;23;3;-10;755;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1505;20190124;2019;1;24;4;-17;758;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1506;20190125;2019;1;25;5;-13;751;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1507;20190126;2019;1;26;6;-21;752;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1508;20190128;2019;1;28;1;-23;766;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1509;20190129;2019;1;29;2;-14;752;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1510;20190130;2019;1;30;3;-20;752;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1511;20190201;2019;2;1;5;-32;764;0;2.0;9;0;0;0;0;0;0;0;0;0;1;0
1512;20190204;2019;2;4;1;-35;763;0;;10;0;0;0;0;0;0;0;0;0;0;1
1513;20190205;2019;2;5;2;-24;761;0;1.0;7;0;0;0;0;0;0;0;1;0;0;0
1514;20190206;2019;2;6;3;-24;756;0;2.0;8;0;0;0;0;0;0;0;0;1;0;0
1515;20190207;2019;2;7;4;-28;768;0;1.0;7;0;0;0;0;0;0;0;1;0;0;0
1516;20190208;2019;2;8;5;-26;770;0;1.0;7;0;0;0;0;0;0;0;1;0;0;0
1517;20190209;2019;2;9;6;-17;763;0;1.0;8;0;0;0;0;0;0;0;0;1;0;0
1518;20190211;2019;2;11;1;-19;756;0;;3;0;0;0;1;0;0;0;0;0;0;0
1519;20190212;2019;2;12;2;-14;758;0;;3;0;0;0;1;0;0;0;0;0;0;0
1520;20190213;2019;2;13;3;-12;759;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1521;20190214;2019;2;14;4;-12;760;0;1.0;4;0;0;0;0;1;0;0;0;0;0;0
1522;20190215;2019;2;15;5;-7;756;0;1.0;5;0;0;0;0;0;1;0;0;0;0;0
1523;20190216;2019;2;16;6;-8;764;0;9.0;3;0;0;0;1;0;0;0;0;0;0;0
1524;20190218;2019;2;18;1;-6;753;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1525;20190219;2019;2;19;2;-7;755;0;5.0;4;0;0;0;0;1;0;0;0;0;0;0
1526;20190220;2019;2;20;3;-6;753;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1527;20190221;2019;2;21;4;-1;747;0;4.0;4;0;0;0;0;1;0;0;0;0;0;0
1528;20190222;2019;2;22;5;-3;744;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1529;20190301;2019;3;1;5;-6;750;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1530;20190302;2019;3;2;6;-3;750;0;2.0;5;0;0;0;0;0;1;0;0;0;0;0
1531;20190304;2019;3;4;1;2;750;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1532;20190305;2019;3;5;2;-5;755;0;7.0;3;0;0;0;1;0;0;0;0;0;0;0
1533;20190306;2019;3;6;3;-4;757;2;3.0;5;0;0;0;0;0;1;0;0;0;0;0
1534;20190307;2019;3;7;4;-1;757;0;7.0;3;0;0;0;1;0;0;0;0;0;0;0
1535;20190309;2019;3;9;6;-6;763;0;1.0;1;0;1;0;0;0;0;0;0;0;0;0
1536;20190311;2019;3;11;1;-5;758;0;4.0;3;0;0;0;1;0;0;0;0;0;0;0
1537;20190312;2019;3;12;2;0;760;0;3.0;4;0;0;0;0;1;0;0;0;0;0;0
1538;20190313;2019;3;13;3;3;756;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1539;20190314;2019;3;14;4;3;758;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1540;20190315;2019;3;15;5;3;750;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1541;20190316;2019;3;16;6;0;750;0;4.0;5;0;0;0;0;0;1;0;0;0;0;0
1542;20190318;2019;3;18;1;-7;766;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1543;20190319;2019;3;19;2;-5;763;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1544;20190320;2019;3;20;3;-4;765;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1545;20190321;2019;3;21;4;1;763;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1546;20190322;2019;3;22;5;3;756;0;2.0;4;0;0;0;0;1;0;0;0;0;0;0
1547;20190323;2019;3;23;6;7;754;0;;3;0;0;0;1;0;0;0;0;0;0;0
1548;20190325;2019;3;25;1;4;760;0;1.0;3;0;0;0;1;0;0;0;0;0;0;0
1549;20190326;2019;3;26;2;4;762;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1550;20190404;2019;4;4;4;7;755;0;3.0;2;0;0;1;0;0;0;0;0;0;0;0
1551;20190405;2019;4;5;5;5;752;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
1552;20190406;2019;4;6;6;11;753;0;3.0;6;0;0;0;0;0;0;1;0;0;0;0
1553;20190408;2019;4;8;1;4;764;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1554;20190409;2019;4;9;2;10;755;0;1.0;2;0;0;1;0;0;0;0;0;0;0;0
1555;20190410;2019;4;10;3;11;755;0;3.0;3;0;0;0;1;0;0;0;0;0;0;0
1556;20190411;2019;4;11;4;5;759;0;2.0;3;0;0;0;1;0;0;0;0;0;0;0
